Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         1.354000	    0.404437	    0.404437
         1.356000	    0.403627	    0.403627
         1.358000	    0.402818	    0.402818
         1.360000	    0.402010	    0.402010
         1.362000	    0.401203	    0.401203
         1.364000	    0.400397	    0.400397
         1.366000	    0.399592	    0.399592
         1.368000	    0.398788	    0.398788
         1.370000	    0.397984	    0.397984
         1.372000	    0.397182	    0.397182
         1.374000	    0.396381	    0.396381
         1.376000	    0.395580	    0.395580
         1.378000	    0.394781	    0.394781
         1.380000	    0.393982	    0.393982
         1.382000	    0.393185	    0.393185
         1.384000	    0.392388	    0.392388
         1.386000	    0.391592	    0.391592
         1.388000	    0.390798	    0.390798
         1.390000	    0.390004	    0.390004
         1.392000	    0.389211	    0.389211
         1.394000	    0.388419	    0.388419
         1.396000	    0.387628	    0.387628
         1.398000	    0.386838	    0.386838
         1.400000	    0.386049	    0.386049
         1.402000	    0.385261	    0.385261
         1.404000	    0.384474	    0.384474
         1.406000	    0.383688	    0.383688
         1.408000	    0.382903	    0.382903
         1.410000	    0.382119	    0.382119
         1.412000	    0.381336	    0.381336
         1.414000	    0.380554	    0.380554
         1.416000	    0.379773	    0.379773
         1.418000	    0.378993	    0.378993
         1.420000	    0.378213	    0.378213
         1.422000	    0.377435	    0.377435
         1.424000	    0.376658	    0.376658
         1.426000	    0.375881	    0.375881
         1.428000	    0.375106	    0.375106
         1.430000	    0.374331	    0.374331
         1.432000	    0.373558	    0.373558
         1.434000	    0.372786	    0.372786
         1.436000	    0.372014	    0.372014
         1.438000	    0.371244	    0.371244
         1.440000	    0.370475	    0.370475
         1.442000	    0.369706	    0.369706
         1.444000	    0.368939	    0.368939
         1.446000	    0.368173	    0.368173
         1.448000	    0.367407	    0.367407
         1.450000	    0.366643	    0.366643
         1.452000	    0.365879	    0.365879
         1.454000	    0.365117	    0.365117
         1.456000	    0.364355	    0.364355
