Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         2.335000	    0.243024	    0.243024
         2.340000	    0.242529	    0.242529
         2.345000	    0.242034	    0.242034
         2.350000	    0.241539	    0.241539
         2.355000	    0.241044	    0.241044
         2.360000	    0.240549	    0.240549
         2.365000	    0.240055	    0.240055
         2.370000	    0.239562	    0.239562
         2.375000	    0.239069	    0.239069
         2.380000	    0.238577	    0.238577
         2.385000	    0.238084	    0.238084
         2.390000	    0.237592	    0.237592
         2.395000	    0.237100	    0.237100
         2.400000	    0.236610	    0.236610
         2.405000	    0.236119	    0.236119
         2.410000	    0.235629	    0.235629
         2.415000	    0.235138	    0.235138
         2.420000	    0.234648	    0.234648
         2.425000	    0.234157	    0.234157
         2.430000	    0.233667	    0.233667
         2.435000	    0.233177	    0.233177
         2.440000	    0.232687	    0.232687
         2.445000	    0.232199	    0.232199
         2.450000	    0.231710	    0.231710
         2.455000	    0.231221	    0.231221
         2.460000	    0.230732	    0.230732
         2.465000	    0.230243	    0.230243
         2.470000	    0.229753	    0.229753
         2.475000	    0.229264	    0.229264
         2.480000	    0.228775	    0.228775
         2.485000	    0.228287	    0.228287
         2.490000	    0.227799	    0.227799
         2.495000	    0.227311	    0.227311
         2.500000	    0.226823	    0.226823
         2.505000	    0.226334	    0.226334
         2.510000	    0.225845	    0.225845
         2.515000	    0.225356	    0.225356
         2.520000	    0.224868	    0.224868
         2.525000	    0.224380	    0.224380
         2.530000	    0.223892	    0.223892
         2.535000	    0.223404	    0.223404
         2.540000	    0.222915	    0.222915
         2.545000	    0.222426	    0.222426
         2.550000	    0.221938	    0.221938
         2.555000	    0.221451	    0.221451
         2.560000	    0.220963	    0.220963
         2.565000	    0.220475	    0.220475
         2.570000	    0.219987	    0.219987
         2.575000	    0.219498	    0.219498
         2.580000	    0.219009	    0.219009
         2.585000	    0.218519	    0.218519
         2.590000	    0.218030	    0.218030
         2.595000	    0.217541	    0.217541
         2.600000	    0.217052	    0.217052
         2.605000	    0.216563	    0.216563
         2.610000	    0.216073	    0.216073
         2.615000	    0.215583	    0.215583
         2.620000	    0.215094	    0.215094
         2.625000	    0.214604	    0.214604
         2.630000	    0.214115	    0.214115
         2.635000	    0.213625	    0.213625
         2.640000	    0.213135	    0.213135
         2.645000	    0.212644	    0.212644
         2.650000	    0.212152	    0.212152
         2.655000	    0.211660	    0.211660
         2.660000	    0.211168	    0.211168
         2.665000	    0.210677	    0.210677
         2.670000	    0.210185	    0.210185
         2.675000	    0.209693	    0.209693
         2.680000	    0.209200	    0.209200
         2.685000	    0.208707	    0.208707
         2.690000	    0.208213	    0.208213
         2.695000	    0.207721	    0.207721
         2.700000	    0.207228	    0.207228
         2.705000	    0.206734	    0.206734
         2.710000	    0.206240	    0.206240
         2.715000	    0.205745	    0.205745
         2.720000	    0.205249	    0.205249
         2.725000	    0.204753	    0.204753
         2.730000	    0.204256	    0.204256
         2.735000	    0.203760	    0.203760
         2.740000	    0.203264	    0.203264
         2.745000	    0.202767	    0.202767
         2.750000	    0.202269	    0.202269
         2.755000	    0.201771	    0.201771
         2.760000	    0.201272	    0.201272
